L,method,budget,anchor_idx,anchor_offset,nll,ppl,kept_mean,kept_min,kept_max,seconds
8192,snapkv,0.5,12,191861,2.430900,11.369111,4096.00,4096,4096,1.61
8192,sink_window,0.05,12,191861,2.712740,15.070519,410.00,410,410,1.49
8192,sink_window,0.1,12,191861,2.589514,13.323298,819.00,819,819,1.49
8192,sink_window,0.2,12,191861,2.443553,11.513882,1638.00,1638,1638,1.51
8192,sink_window,0.5,12,191861,2.413326,11.171055,4096.00,4096,4096,1.56
8192,recency,0.05,12,191861,4.484963,88.673707,410.00,410,410,1.49
8192,recency,0.1,12,191861,4.686769,108.501992,819.00,819,819,1.49
8192,recency,0.2,12,191861,4.497837,89.822641,1638.00,1638,1638,1.51
8192,recency,0.5,12,191861,2.896439,18.109535,4096.00,4096,4096,1.56
8192,pyramidkv,0.05,12,191861,2.662197,14.327734,410.00,51,769,1.54
8192,pyramidkv,0.1,12,191861,2.596569,13.417624,819.00,71,1567,1.54
8192,pyramidkv,0.2,12,191861,2.561314,12.952821,1638.00,112,3164,1.55
8192,pyramidkv,0.5,12,191861,2.480881,11.951786,4096.00,235,7957,1.61
8192,normkv,0.05,12,191861,3.693643,40.190991,410.00,410,410,1.50
8192,normkv,0.1,12,191861,3.516541,33.667770,819.00,819,819,1.50
8192,normkv,0.2,12,191861,3.684458,39.823552,1638.00,1638,1638,1.51
8192,normkv,0.5,12,191861,2.902905,18.227026,4096.00,4096,4096,1.56
8192,tova,0.05,12,191861,2.725131,15.258410,410.00,410,410,1.52
8192,tova,0.1,12,191861,2.648332,14.130451,819.00,819,819,1.53
8192,tova,0.2,12,191861,2.534027,12.604159,1638.00,1638,1638,1.54
8192,tova,0.5,12,191861,2.452853,11.621461,4096.00,4096,4096,1.58
8192,random,0.05,12,191861,3.999949,54.595390,410.00,410,410,1.49
8192,random,0.1,12,191861,3.448388,31.449650,819.00,819,819,1.50
8192,random,0.2,12,191861,3.025264,20.599433,1638.00,1638,1638,1.51
8192,random,0.5,12,191861,2.626778,13.829136,4096.00,4096,4096,1.55
8192,full,1.0,12,191861,2.403665,11.063646,8192.00,8192,8192,1.63
8192,snapkv,0.05,13,211422,2.496663,12.141910,410.00,410,410,2.37
8192,snapkv,0.1,13,211422,2.492602,12.092699,819.00,819,819,1.56
8192,snapkv,0.2,13,211422,2.497989,12.158019,1638.00,1638,1638,1.58
8192,snapkv,0.5,13,211422,2.495759,12.130938,4096.00,4096,4096,1.63
8192,sink_window,0.05,13,211422,2.491364,12.077739,410.00,410,410,1.51
8192,sink_window,0.1,13,211422,2.473566,11.864682,819.00,819,819,1.51
8192,sink_window,0.2,13,211422,2.505630,12.251278,1638.00,1638,1638,1.53
8192,sink_window,0.5,13,211422,2.481716,11.961775,4096.00,4096,4096,1.57
8192,recency,0.05,13,211422,5.133743,169.650902,410.00,410,410,1.51
8192,recency,0.1,13,211422,4.991543,147.163365,819.00,819,819,1.51
8192,recency,0.2,13,211422,4.983903,146.043268,1638.00,1638,1638,1.53
8192,recency,0.5,13,211422,3.244544,25.650000,4096.00,4096,4096,1.57
8192,pyramidkv,0.05,13,211422,2.520187,12.430920,410.00,51,769,1.56
8192,pyramidkv,0.1,13,211422,2.505711,12.252262,819.00,71,1567,1.56
8192,pyramidkv,0.2,13,211422,2.499016,12.170510,1638.00,112,3164,1.57
8192,pyramidkv,0.5,13,211422,2.485765,12.010310,4096.00,235,7957,1.63
8192,normkv,0.05,13,211422,3.994580,54.303017,410.00,410,410,1.51
8192,normkv,0.1,13,211422,3.847160,46.859808,819.00,819,819,1.52
8192,normkv,0.2,13,211422,3.668505,39.193257,1638.00,1638,1638,1.54
8192,normkv,0.5,13,211422,2.984827,19.783071,4096.00,4096,4096,1.58
8192,tova,0.05,13,211422,2.509220,12.295332,410.00,410,410,1.54
8192,tova,0.1,13,211422,2.478209,11.919894,819.00,819,819,1.55
8192,tova,0.2,13,211422,2.488815,12.046990,1638.00,1638,1638,1.56
8192,tova,0.5,13,211422,2.482264,11.968333,4096.00,4096,4096,1.60
8192,random,0.05,13,211422,5.042652,154.880159,410.00,410,410,1.51
8192,random,0.1,13,211422,5.021408,151.624653,819.00,819,819,1.52
8192,random,0.2,13,211422,4.215043,67.697049,1638.00,1638,1638,1.54
8192,random,0.5,13,211422,2.764744,15.874972,4096.00,4096,4096,1.58
8192,full,1.0,13,211422,2.488622,12.044664,8192.00,8192,8192,1.65
8192,snapkv,0.05,14,213978,2.417493,11.217700,410.00,410,410,2.36
8192,snapkv,0.1,14,213978,2.376581,10.768021,819.00,819,819,1.54
8192,snapkv,0.2,14,213978,2.370506,10.702810,1638.00,1638,1638,1.56
8192,snapkv,0.5,14,213978,2.341900,10.400981,4096.00,4096,4096,1.62
8192,sink_window,0.05,14,213978,2.466611,11.782447,410.00,410,410,1.49
8192,sink_window,0.1,14,213978,2.367692,10.672726,819.00,819,819,1.50
8192,sink_window,0.2,14,213978,2.320449,10.180243,1638.00,1638,1638,1.51
8192,sink_window,0.5,14,213978,2.325652,10.233349,4096.00,4096,4096,1.56
8192,recency,0.05,14,213978,4.648258,104.402929,410.00,410,410,1.50
8192,recency,0.1,14,213978,4.454276,85.993835,819.00,819,819,1.50
8192,recency,0.2,14,213978,4.340598,76.753432,1638.00,1638,1638,1.51
8192,recency,0.5,14,213978,2.828032,16.912153,4096.00,4096,4096,1.56
8192,pyramidkv,0.05,14,213978,2.468466,11.804328,410.00,51,769,1.54
8192,pyramidkv,0.1,14,213978,2.449991,11.588245,819.00,71,1567,1.55
8192,pyramidkv,0.2,14,213978,2.390105,10.914645,1638.00,112,3164,1.56
8192,pyramidkv,0.5,14,213978,2.354731,10.535298,4096.00,235,7957,1.61
8192,normkv,0.05,14,213978,3.634747,37.892266,410.00,410,410,1.50
8192,normkv,0.1,14,213978,3.358043,28.732911,819.00,819,819,1.50
8192,normkv,0.2,14,213978,3.283109,26.658530,1638.00,1638,1638,1.52
8192,normkv,0.5,14,213978,2.748658,15.621660,4096.00,4096,4096,1.56
8192,tova,0.05,14,213978,2.436037,11.427658,410.00,410,410,1.52
8192,tova,0.1,14,213978,2.409783,11.131549,819.00,819,819,1.53
8192,tova,0.2,14,213978,2.368807,10.684634,1638.00,1638,1638,1.55
8192,tova,0.5,14,213978,2.352177,10.508418,4096.00,4096,4096,1.59
8192,random,0.05,14,213978,4.275753,71.934253,410.00,410,410,1.49
8192,random,0.1,14,213978,4.175745,65.088344,819.00,819,819,1.50
8192,random,0.2,14,213978,3.025938,20.613332,1638.00,1638,1638,1.52
8192,random,0.5,14,213978,2.483581,11.984106,4096.00,4096,4096,1.57
8192,full,1.0,14,213978,2.337321,10.353465,8192.00,8192,8192,1.63
8192,snapkv,0.05,15,223739,1.887739,6.604416,410.00,410,410,2.35
8192,snapkv,0.1,15,223739,1.796131,6.026289,819.00,819,819,1.55
8192,snapkv,0.2,15,223739,1.716176,5.563214,1638.00,1638,1638,1.57
8192,snapkv,0.5,15,223739,1.729124,5.635717,4096.00,4096,4096,1.62
8192,sink_window,0.05,15,223739,1.975092,7.207282,410.00,410,410,1.50
8192,sink_window,0.1,15,223739,1.753008,5.771941,819.00,819,819,1.51
8192,sink_window,0.2,15,223739,1.718193,5.574444,1638.00,1638,1638,1.52
8192,sink_window,0.5,15,223739,1.722261,5.597169,4096.00,4096,4096,1.56
8192,recency,0.05,15,223739,4.111411,61.032751,410.00,410,410,1.50
8192,recency,0.1,15,223739,2.317013,10.145323,819.00,819,819,1.51
8192,recency,0.2,15,223739,2.270072,9.680100,1638.00,1638,1638,1.52
8192,recency,0.5,15,223739,2.189192,8.927997,4096.00,4096,4096,1.57
8192,pyramidkv,0.05,15,223739,1.969479,7.166944,410.00,51,769,1.55
8192,pyramidkv,0.1,15,223739,1.890803,6.624684,819.00,71,1567,1.56
8192,pyramidkv,0.2,15,223739,1.735700,5.672898,1638.00,112,3164,1.57
8192,pyramidkv,0.5,15,223739,1.719040,5.579167,4096.00,235,7957,1.62
8192,normkv,0.05,15,223739,3.090927,21.997458,410.00,410,410,1.50
8192,normkv,0.1,15,223739,2.857054,17.410165,819.00,819,819,1.51
8192,normkv,0.2,15,223739,2.411790,11.153908,1638.00,1638,1638,1.53
8192,normkv,0.5,15,223739,2.144113,8.534466,4096.00,4096,4096,1.57
8192,tova,0.05,15,223739,1.817305,6.155247,410.00,410,410,1.53
8192,tova,0.1,15,223739,1.749840,5.753681,819.00,819,819,1.54
8192,tova,0.2,15,223739,1.726334,5.620011,1638.00,1638,1638,1.55
8192,tova,0.5,15,223739,1.728137,5.630158,4096.00,4096,4096,1.60
8192,random,0.05,15,223739,4.081566,59.238184,410.00,410,410,1.50
8192,random,0.1,15,223739,3.417204,30.484052,819.00,819,819,1.51
8192,random,0.2,15,223739,2.881720,17.844946,1638.00,1638,1638,1.52
8192,random,0.5,15,223739,1.966337,7.144456,4096.00,4096,4096,1.56
8192,full,1.0,15,223739,1.737270,5.681809,8192.00,8192,8192,1.63
8192,snapkv,0.05,16,225490,2.431645,11.377585,410.00,410,410,2.35
8192,snapkv,0.1,16,225490,2.396651,10.986317,819.00,819,819,1.56
8192,snapkv,0.2,16,225490,2.387510,10.886349,1638.00,1638,1638,1.58
8192,snapkv,0.5,16,225490,2.379705,10.801721,4096.00,4096,4096,1.63
8192,sink_window,0.05,16,225490,2.402179,11.047222,410.00,410,410,1.51
8192,sink_window,0.1,16,225490,2.390132,10.914937,819.00,819,819,1.51
8192,sink_window,0.2,16,225490,2.381447,10.820545,1638.00,1638,1638,1.53
8192,sink_window,0.5,16,225490,2.361980,10.611942,4096.00,4096,4096,1.57
8192,recency,0.05,16,225490,3.992809,54.206920,410.00,410,410,1.51
8192,recency,0.1,16,225490,3.013269,20.353822,819.00,819,819,1.51
8192,recency,0.2,16,225490,2.825663,16.872121,1638.00,1638,1638,1.52
8192,recency,0.5,16,225490,2.733979,15.394011,4096.00,4096,4096,1.57
8192,pyramidkv,0.05,16,225490,2.506198,12.258232,410.00,51,769,1.56
8192,pyramidkv,0.1,16,225490,2.428996,11.347487,819.00,71,1567,1.56
8192,pyramidkv,0.2,16,225490,2.384433,10.852905,1638.00,112,3164,1.57
8192,pyramidkv,0.5,16,225490,2.368018,10.676213,4096.00,235,7957,1.63
8192,normkv,0.05,16,225490,4.010805,55.191263,410.00,410,410,1.51
8192,normkv,0.1,16,225490,3.846253,46.817317,819.00,819,819,1.52
8192,normkv,0.2,16,225490,3.561021,35.199103,1638.00,1638,1638,1.53
8192,normkv,0.5,16,225490,3.053750,21.194681,4096.00,4096,4096,1.58
8192,tova,0.05,16,225490,2.431476,11.375656,410.00,410,410,1.54
8192,tova,0.1,16,225490,2.406112,11.090761,819.00,819,819,1.55
8192,tova,0.2,16,225490,2.391449,10.929316,1638.00,1638,1638,1.56
8192,tova,0.5,16,225490,2.389505,10.908095,4096.00,4096,4096,1.61
8192,random,0.05,16,225490,4.709176,110.960645,410.00,410,410,1.51
8192,random,0.1,16,225490,4.228201,68.593715,819.00,819,819,1.52
8192,random,0.2,16,225490,3.406826,30.169342,1638.00,1638,1638,1.53
8192,random,0.5,16,225490,2.465969,11.774885,4096.00,4096,4096,1.57
8192,full,1.0,16,225490,2.363415,10.627176,8192.00,8192,8192,1.64
8192,snapkv,0.05,17,229431,2.364344,10.637060,410.00,410,410,2.37
8192,snapkv,0.1,17,229431,2.291714,9.891875,819.00,819,819,1.57
8192,snapkv,0.2,17,229431,2.240389,9.396987,1638.00,1638,1638,1.60
8192,snapkv,0.5,17,229431,2.247416,9.463249,4096.00,4096,4096,1.64
8192,sink_window,0.05,17,229431,2.370244,10.700003,410.00,410,410,1.52
8192,sink_window,0.1,17,229431,2.323716,10.213554,819.00,819,819,1.53
8192,sink_window,0.2,17,229431,2.225210,9.255424,1638.00,1638,1638,1.54
8192,sink_window,0.5,17,229431,2.243400,9.425322,4096.00,4096,4096,1.59
8192,recency,0.05,17,229431,4.658318,105.458556,410.00,410,410,1.52
8192,recency,0.1,17,229431,4.484752,88.654977,819.00,819,819,1.53
8192,recency,0.2,17,229431,4.232807,68.910371,1638.00,1638,1638,1.54
8192,recency,0.5,17,229431,2.719582,15.173979,4096.00,4096,4096,1.59
8192,pyramidkv,0.05,17,229431,2.456663,11.665814,410.00,51,769,1.57
8192,pyramidkv,0.1,17,229431,2.435845,11.425473,819.00,71,1567,1.58
8192,pyramidkv,0.2,17,229431,2.312560,10.100247,1638.00,112,3164,1.59
8192,pyramidkv,0.5,17,229431,2.249425,9.482286,4096.00,235,7957,1.64
8192,normkv,0.05,17,229431,3.732437,41.780790,410.00,410,410,1.53
8192,normkv,0.1,17,229431,3.484714,32.613107,819.00,819,819,1.53
8192,normkv,0.2,17,229431,3.450539,31.517364,1638.00,1638,1638,1.55
8192,normkv,0.5,17,229431,2.626307,13.822622,4096.00,4096,4096,1.59
8192,tova,0.05,17,229431,2.397070,10.990925,410.00,410,410,1.56
8192,tova,0.1,17,229431,2.355832,10.546896,819.00,819,819,1.56
8192,tova,0.2,17,229431,2.269577,9.675308,1638.00,1638,1638,1.57
8192,tova,0.5,17,229431,2.239540,9.389010,4096.00,4096,4096,1.62
8192,random,0.05,17,229431,4.426496,83.637838,410.00,410,410,1.52
8192,random,0.1,17,229431,3.712955,40.974688,819.00,819,819,1.54
8192,random,0.2,17,229431,3.422136,30.634776,1638.00,1638,1638,1.54
8192,random,0.5,17,229431,2.533180,12.593493,4096.00,4096,4096,1.58
8192,full,1.0,17,229431,2.261317,9.595716,8192.00,8192,8192,1.65
8192,snapkv,0.05,18,243789,1.966190,7.143411,410.00,410,410,2.35
8192,snapkv,0.1,18,243789,1.891356,6.628351,819.00,819,819,1.55
8192,snapkv,0.2,18,243789,1.808232,6.099653,1638.00,1638,1638,1.57
8192,snapkv,0.5,18,243789,1.738709,5.689992,4096.00,4096,4096,1.61
8192,sink_window,0.05,18,243789,2.058791,7.836493,410.00,410,410,1.49
8192,sink_window,0.1,18,243789,1.957325,7.080362,819.00,819,819,1.50
8192,sink_window,0.2,18,243789,1.868913,6.481246,1638.00,1638,1638,1.52
8192,sink_window,0.5,18,243789,1.751331,5.762266,4096.00,4096,4096,1.56
8192,recency,0.05,18,243789,2.863738,17.526917,410.00,410,410,1.49
8192,recency,0.1,18,243789,3.594120,36.383652,819.00,819,819,1.50
8192,recency,0.2,18,243789,3.599290,36.572264,1638.00,1638,1638,1.52
8192,recency,0.5,18,243789,2.332215,10.300731,4096.00,4096,4096,1.56
8192,pyramidkv,0.05,18,243789,2.009649,7.460695,410.00,51,769,1.54
8192,pyramidkv,0.1,18,243789,1.941472,6.969005,819.00,71,1567,1.55
8192,pyramidkv,0.2,18,243789,1.877329,6.536025,1638.00,112,3164,1.56
8192,pyramidkv,0.5,18,243789,1.800510,6.052734,4096.00,235,7957,1.62
8192,normkv,0.05,18,243789,2.848022,17.253624,410.00,410,410,1.50
8192,normkv,0.1,18,243789,2.631634,13.896458,819.00,819,819,1.51
8192,normkv,0.2,18,243789,2.517492,12.397468,1638.00,1638,1638,1.52
8192,normkv,0.5,18,243789,1.958226,7.086742,4096.00,4096,4096,1.56
8192,tova,0.05,18,243789,2.020281,7.540444,410.00,410,410,1.53
8192,tova,0.1,18,243789,1.958954,7.091902,819.00,819,819,1.53
8192,tova,0.2,18,243789,1.886877,6.598728,1638.00,1638,1638,1.55
8192,tova,0.5,18,243789,1.778655,5.921887,4096.00,4096,4096,1.59
8192,random,0.05,18,243789,3.463202,31.919025,410.00,410,410,1.50
8192,random,0.1,18,243789,3.352417,28.571708,819.00,819,819,1.51
8192,random,0.2,18,243789,2.375486,10.756236,1638.00,1638,1638,1.52
8192,random,0.5,18,243789,1.891502,6.629316,4096.00,4096,4096,1.56
8192,full,1.0,18,243789,1.747072,5.737779,8192.00,8192,8192,1.63
8192,snapkv,0.05,19,276223,2.697598,14.844037,410.00,410,410,2.35
8192,snapkv,0.1,19,276223,2.656709,14.249324,819.00,819,819,1.54
8192,snapkv,0.2,19,276223,2.652369,14.187610,1638.00,1638,1638,1.57
8192,snapkv,0.5,19,276223,2.650577,14.162212,4096.00,4096,4096,1.61
8192,sink_window,0.05,19,276223,2.643518,14.062592,410.00,410,410,1.49
8192,sink_window,0.1,19,276223,2.658049,14.268422,819.00,819,819,1.50
8192,sink_window,0.2,19,276223,2.658921,14.280879,1638.00,1638,1638,1.52
8192,sink_window,0.5,19,276223,2.655093,14.226305,4096.00,4096,4096,1.56
8192,recency,0.05,19,276223,4.358287,78.123184,410.00,410,410,1.49
8192,recency,0.1,19,276223,3.101750,22.236824,819.00,819,819,1.50
8192,recency,0.2,19,276223,3.072807,21.602447,1638.00,1638,1638,1.51
8192,recency,0.5,19,276223,3.011535,20.318573,4096.00,4096,4096,1.56
8192,pyramidkv,0.05,19,276223,2.739360,15.477078,410.00,51,769,1.54
8192,pyramidkv,0.1,19,276223,2.709078,15.015419,819.00,71,1567,1.55
8192,pyramidkv,0.2,19,276223,2.645345,14.088308,1638.00,112,3164,1.56
8192,pyramidkv,0.5,19,276223,2.631947,13.900812,4096.00,235,7957,1.62
8192,normkv,0.05,19,276223,3.894513,49.132115,410.00,410,410,1.51
8192,normkv,0.1,19,276223,3.694639,40.231045,819.00,819,819,1.51
8192,normkv,0.2,19,276223,3.397705,29.895421,1638.00,1638,1638,1.53
8192,normkv,0.5,19,276223,3.006227,20.211010,4096.00,4096,4096,1.57
8192,tova,0.05,19,276223,2.705886,14.967574,410.00,410,410,1.53
8192,tova,0.1,19,276223,2.674912,14.511072,819.00,819,819,1.53
8192,tova,0.2,19,276223,2.654887,14.223375,1638.00,1638,1638,1.54
8192,tova,0.5,19,276223,2.644212,14.072359,4096.00,4096,4096,1.59
8192,random,0.05,19,276223,5.170153,175.941695,410.00,410,410,1.50
8192,random,0.1,19,276223,3.496233,32.990932,819.00,819,819,1.51
8192,random,0.2,19,276223,2.945333,19.016999,1638.00,1638,1638,1.52
8192,random,0.5,19,276223,2.753573,15.698622,4096.00,4096,4096,1.56
8192,full,1.0,19,276223,2.653738,14.207042,8192.00,8192,8192,1.63
