L,method,budget,anchor_idx,anchor_offset,nll,ppl,kept_mean,kept_min,kept_max,seconds
4096,recency,0.05,12,185950,7.347973,1553.045851,205.00,205,205,0.52
4096,recency,0.1,12,185950,6.404637,604.642477,410.00,410,410,0.53
4096,recency,0.2,12,185950,6.465931,642.862857,819.00,819,819,0.54
4096,recency,0.5,12,185950,6.171612,478.957461,2048.00,2048,2048,0.55
4096,pyramidkv,0.05,12,185950,2.629576,13.867885,205.00,41,369,0.55
4096,pyramidkv,0.1,12,185950,2.556223,12.887053,410.00,51,769,0.55
4096,pyramidkv,0.2,12,185950,2.509091,12.293755,819.00,71,1567,0.56
4096,pyramidkv,0.5,12,185950,2.453553,11.629596,2048.00,133,3963,0.58
4096,normkv,0.05,12,185950,2.592477,13.362835,205.00,205,205,0.53
4096,normkv,0.1,12,185950,2.562875,12.973059,410.00,410,410,0.53
4096,normkv,0.2,12,185950,2.515529,12.373157,819.00,819,819,0.53
4096,normkv,0.5,12,185950,2.456390,11.662632,2048.00,2048,2048,0.56
4096,tova,0.05,12,185950,2.608588,13.579859,205.00,205,205,0.54
4096,tova,0.1,12,185950,2.526242,12.506422,410.00,410,410,0.55
4096,tova,0.2,12,185950,2.479756,11.938347,819.00,819,819,0.55
4096,tova,0.5,12,185950,2.436317,11.430863,2048.00,2048,2048,0.57
4096,random,0.05,12,185950,6.705281,816.707310,205.00,205,205,0.53
4096,random,0.1,12,185950,6.528665,684.483534,410.00,410,410,0.53
4096,random,0.2,12,185950,6.670573,788.847670,819.00,819,819,0.54
4096,random,0.5,12,185950,5.901161,365.461593,2048.00,2048,2048,0.56
4096,full,1.0,12,185950,2.423114,11.280934,4096.00,4096,4096,0.58
4096,snapkv,0.05,13,188714,2.560776,12.945859,205.00,205,205,1.12
4096,snapkv,0.1,13,188714,2.518831,12.414079,410.00,410,410,0.55
4096,snapkv,0.2,13,188714,2.508417,12.285471,819.00,819,819,0.56
4096,snapkv,0.5,13,188714,2.492913,12.096465,2048.00,2048,2048,0.58
4096,sink_window,0.05,13,188714,2.632382,13.906862,205.00,205,205,0.53
4096,sink_window,0.1,13,188714,2.582389,13.228709,410.00,410,410,0.53
4096,sink_window,0.2,13,188714,2.547709,12.777793,819.00,819,819,0.53
4096,sink_window,0.5,13,188714,2.531648,12.574216,2048.00,2048,2048,0.55
4096,recency,0.05,13,188714,6.655964,777.407273,205.00,205,205,0.52
4096,recency,0.1,13,188714,6.544166,695.176390,410.00,410,410,0.53
4096,recency,0.2,13,188714,6.402291,603.225338,819.00,819,819,0.54
4096,recency,0.5,13,188714,6.209140,497.273325,2048.00,2048,2048,0.55
4096,pyramidkv,0.05,13,188714,2.591340,13.347650,205.00,41,369,0.55
4096,pyramidkv,0.1,13,188714,2.540006,12.679752,410.00,51,769,0.55
4096,pyramidkv,0.2,13,188714,2.518087,12.404845,819.00,71,1567,0.56
4096,pyramidkv,0.5,13,188714,2.493853,12.107842,2048.00,133,3963,0.58
4096,normkv,0.05,13,188714,2.723442,15.232660,205.00,205,205,0.53
4096,normkv,0.1,13,188714,2.674083,14.499045,410.00,410,410,0.53
4096,normkv,0.2,13,188714,2.619587,13.730054,819.00,819,819,0.54
4096,normkv,0.5,13,188714,2.528090,12.529555,2048.00,2048,2048,0.56
4096,tova,0.05,13,188714,2.571518,13.085670,205.00,205,205,0.54
4096,tova,0.1,13,188714,2.539855,12.677830,410.00,410,410,0.54
4096,tova,0.2,13,188714,2.501208,12.197217,819.00,819,819,0.55
4096,tova,0.5,13,188714,2.488856,12.047481,2048.00,2048,2048,0.57
4096,random,0.05,13,188714,6.053857,425.751929,205.00,205,205,0.53
4096,random,0.1,13,188714,6.092075,442.338254,410.00,410,410,0.53
4096,random,0.2,13,188714,5.759414,317.162479,819.00,819,819,0.54
4096,random,0.5,13,188714,5.187086,178.946362,2048.00,2048,2048,0.55
4096,full,1.0,13,188714,2.489100,12.050428,4096.00,4096,4096,0.58
4096,snapkv,0.05,14,216849,1.543409,4.680517,205.00,205,205,1.12
4096,snapkv,0.1,14,216849,1.530170,4.618960,410.00,410,410,0.55
4096,snapkv,0.2,14,216849,1.530362,4.619850,819.00,819,819,0.56
4096,snapkv,0.5,14,216849,1.515238,4.550505,2048.00,2048,2048,0.58
4096,sink_window,0.05,14,216849,1.663395,5.277196,205.00,205,205,0.53
4096,sink_window,0.1,14,216849,1.648623,5.199813,410.00,410,410,0.53
4096,sink_window,0.2,14,216849,1.631687,5.112494,819.00,819,819,0.54
4096,sink_window,0.5,14,216849,1.602606,4.965955,2048.00,2048,2048,0.56
4096,recency,0.05,14,216849,6.212738,499.065843,205.00,205,205,0.53
4096,recency,0.1,14,216849,6.129332,459.129390,410.00,410,410,0.53
4096,recency,0.2,14,216849,5.915852,370.870175,819.00,819,819,0.54
4096,recency,0.5,14,216849,5.646630,283.334962,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,14,216849,1.548491,4.704366,205.00,41,369,0.55
4096,pyramidkv,0.1,14,216849,1.540591,4.667348,410.00,51,769,0.55
4096,pyramidkv,0.2,14,216849,1.537013,4.650676,819.00,71,1567,0.56
4096,pyramidkv,0.5,14,216849,1.521356,4.578431,2048.00,133,3963,0.58
4096,normkv,0.05,14,216849,1.595696,4.931762,205.00,205,205,0.53
4096,normkv,0.1,14,216849,1.563024,4.773233,410.00,410,410,0.53
4096,normkv,0.2,14,216849,1.548655,4.705137,819.00,819,819,0.54
4096,normkv,0.5,14,216849,1.514909,4.549007,2048.00,2048,2048,0.56
4096,tova,0.05,14,216849,1.566853,4.791547,205.00,205,205,0.54
4096,tova,0.1,14,216849,1.546401,4.694542,410.00,410,410,0.55
4096,tova,0.2,14,216849,1.535061,4.641608,819.00,819,819,0.55
4096,tova,0.5,14,216849,1.518898,4.567187,2048.00,2048,2048,0.57
4096,random,0.05,14,216849,6.295803,542.291169,205.00,205,205,0.53
4096,random,0.1,14,216849,5.584823,266.353169,410.00,410,410,0.53
4096,random,0.2,14,216849,5.602847,271.197306,819.00,819,819,0.54
4096,random,0.5,14,216849,4.454992,86.055447,2048.00,2048,2048,0.56
4096,full,1.0,14,216849,1.486846,4.423124,4096.00,4096,4096,0.58
4096,snapkv,0.05,15,228061,1.929947,6.889148,205.00,205,205,1.12
4096,snapkv,0.1,15,228061,1.895950,6.658870,410.00,410,410,0.56
4096,snapkv,0.2,15,228061,1.853576,6.382603,819.00,819,819,0.56
4096,snapkv,0.5,15,228061,1.832390,6.248802,2048.00,2048,2048,0.58
4096,sink_window,0.05,15,228061,2.110708,8.254079,205.00,205,205,0.53
4096,sink_window,0.1,15,228061,2.005786,7.431931,410.00,410,410,0.54
4096,sink_window,0.2,15,228061,1.962664,7.118266,819.00,819,819,0.54
4096,sink_window,0.5,15,228061,1.893210,6.640649,2048.00,2048,2048,0.56
4096,recency,0.05,15,228061,6.558085,704.920790,205.00,205,205,0.53
4096,recency,0.1,15,228061,6.432574,621.772205,410.00,410,410,0.54
4096,recency,0.2,15,228061,6.071263,433.227638,819.00,819,819,0.54
4096,recency,0.5,15,228061,5.862556,351.621735,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,15,228061,1.959361,7.094789,205.00,41,369,0.55
4096,pyramidkv,0.1,15,228061,1.915484,6.790224,410.00,51,769,0.56
4096,pyramidkv,0.2,15,228061,1.877997,6.540394,819.00,71,1567,0.56
4096,pyramidkv,0.5,15,228061,1.850774,6.364744,2048.00,133,3963,0.59
4096,normkv,0.05,15,228061,2.015416,7.503851,205.00,205,205,0.54
4096,normkv,0.1,15,228061,1.972754,7.190452,410.00,410,410,0.54
4096,normkv,0.2,15,228061,1.908149,6.740598,819.00,819,819,0.55
4096,normkv,0.5,15,228061,1.858699,6.415384,2048.00,2048,2048,0.56
4096,tova,0.05,15,228061,1.984878,7.278157,205.00,205,205,0.55
4096,tova,0.1,15,228061,1.941861,6.971711,410.00,410,410,0.55
4096,tova,0.2,15,228061,1.889047,6.613061,819.00,819,819,0.55
4096,tova,0.5,15,228061,1.825272,6.204484,2048.00,2048,2048,0.58
4096,random,0.05,15,228061,6.625771,754.285217,205.00,205,205,0.53
4096,random,0.1,15,228061,6.923819,1016.193502,410.00,410,410,0.54
4096,random,0.2,15,228061,6.483348,654.157645,819.00,819,819,0.54
4096,random,0.5,15,228061,3.963161,52.623418,2048.00,2048,2048,0.56
4096,full,1.0,15,228061,1.814748,6.139529,4096.00,4096,4096,0.59
4096,snapkv,0.05,16,263362,1.664916,5.285231,205.00,205,205,1.13
4096,snapkv,0.1,16,263362,1.616163,5.033736,410.00,410,410,0.55
4096,snapkv,0.2,16,263362,1.588822,4.897976,819.00,819,819,0.56
4096,snapkv,0.5,16,263362,1.574346,4.827583,2048.00,2048,2048,0.58
4096,sink_window,0.05,16,263362,1.707370,5.514440,205.00,205,205,0.53
4096,sink_window,0.1,16,263362,1.627238,5.089799,410.00,410,410,0.53
4096,sink_window,0.2,16,263362,1.630834,5.108134,819.00,819,819,0.54
4096,sink_window,0.5,16,263362,1.581108,4.860337,2048.00,2048,2048,0.56
4096,recency,0.05,16,263362,6.295278,542.006542,205.00,205,205,0.53
4096,recency,0.1,16,263362,6.148874,468.190040,410.00,410,410,0.54
4096,recency,0.2,16,263362,5.989709,399.298357,819.00,819,819,0.54
4096,recency,0.5,16,263362,5.742856,311.954089,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,16,263362,1.676084,5.344587,205.00,41,369,0.55
4096,pyramidkv,0.1,16,263362,1.605085,4.978285,410.00,51,769,0.55
4096,pyramidkv,0.2,16,263362,1.604768,4.976707,819.00,71,1567,0.56
4096,pyramidkv,0.5,16,263362,1.580984,4.859734,2048.00,133,3963,0.58
4096,normkv,0.05,16,263362,1.712218,5.541239,205.00,205,205,0.53
4096,normkv,0.1,16,263362,1.674740,5.337408,410.00,410,410,0.54
4096,normkv,0.2,16,263362,1.628006,5.093707,819.00,819,819,0.54
4096,normkv,0.5,16,263362,1.603566,4.970724,2048.00,2048,2048,0.56
4096,tova,0.05,16,263362,1.705171,5.502328,205.00,205,205,0.55
4096,tova,0.1,16,263362,1.654663,5.231316,410.00,410,410,0.55
4096,tova,0.2,16,263362,1.603392,4.969863,819.00,819,819,0.55
4096,tova,0.5,16,263362,1.579377,4.851934,2048.00,2048,2048,0.57
4096,random,0.05,16,263362,6.826749,922.187761,205.00,205,205,0.53
4096,random,0.1,16,263362,6.113789,452.048322,410.00,410,410,0.54
4096,random,0.2,16,263362,5.938394,379.325089,819.00,819,819,0.54
4096,random,0.5,16,263362,3.983266,53.692100,2048.00,2048,2048,0.56
4096,full,1.0,16,263362,1.554169,4.731155,4096.00,4096,4096,0.59
4096,snapkv,0.05,17,268830,0.989193,2.689063,205.00,205,205,1.12
4096,snapkv,0.1,17,268830,0.867806,2.381679,410.00,410,410,0.56
4096,snapkv,0.2,17,268830,0.820261,2.271092,819.00,819,819,0.56
4096,snapkv,0.5,17,268830,0.782122,2.186106,2048.00,2048,2048,0.58
4096,sink_window,0.05,17,268830,0.986393,2.681546,205.00,205,205,0.53
4096,sink_window,0.1,17,268830,0.906848,2.476505,410.00,410,410,0.54
4096,sink_window,0.2,17,268830,0.861032,2.365601,819.00,819,819,0.54
4096,sink_window,0.5,17,268830,0.805685,2.238228,2048.00,2048,2048,0.56
4096,recency,0.05,17,268830,4.858245,128.798011,205.00,205,205,0.53
4096,recency,0.1,17,268830,4.722044,112.397758,410.00,410,410,0.54
4096,recency,0.2,17,268830,4.362998,78.492139,819.00,819,819,0.54
4096,recency,0.5,17,268830,3.861419,47.532739,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,17,268830,1.004272,2.729918,205.00,41,369,0.55
4096,pyramidkv,0.1,17,268830,0.906170,2.474825,410.00,51,769,0.56
4096,pyramidkv,0.2,17,268830,0.842849,2.322976,819.00,71,1567,0.56
4096,pyramidkv,0.5,17,268830,0.801248,2.228319,2048.00,133,3963,0.59
4096,normkv,0.05,17,268830,1.167996,3.215541,205.00,205,205,0.54
4096,normkv,0.1,17,268830,1.084482,2.957907,410.00,410,410,0.54
4096,normkv,0.2,17,268830,1.008989,2.742827,819.00,819,819,0.55
4096,normkv,0.5,17,268830,0.885740,2.424777,2048.00,2048,2048,0.56
4096,tova,0.05,17,268830,0.970665,2.639700,205.00,205,205,0.55
4096,tova,0.1,17,268830,0.867695,2.381415,410.00,410,410,0.55
4096,tova,0.2,17,268830,0.802575,2.231279,819.00,819,819,0.56
4096,tova,0.5,17,268830,0.782423,2.186764,2048.00,2048,2048,0.58
4096,random,0.05,17,268830,4.816757,123.563689,205.00,205,205,0.54
4096,random,0.1,17,268830,4.403569,81.742065,410.00,410,410,0.54
4096,random,0.2,17,268830,4.440147,84.787398,819.00,819,819,0.54
4096,random,0.5,17,268830,3.545527,34.657928,2048.00,2048,2048,0.56
4096,full,1.0,17,268830,0.776915,2.174754,4096.00,4096,4096,0.59
4096,snapkv,0.05,18,279515,1.703290,5.491986,205.00,205,205,1.13
4096,snapkv,0.1,18,279515,1.680258,5.366941,410.00,410,410,0.55
4096,snapkv,0.2,18,279515,1.668578,5.304618,819.00,819,819,0.56
4096,snapkv,0.5,18,279515,1.616770,5.036796,2048.00,2048,2048,0.58
4096,sink_window,0.05,18,279515,1.842251,6.310730,205.00,205,205,0.53
4096,sink_window,0.1,18,279515,1.772551,5.885847,410.00,410,410,0.54
4096,sink_window,0.2,18,279515,1.704430,5.498249,819.00,819,819,0.54
4096,sink_window,0.5,18,279515,1.662274,5.271283,2048.00,2048,2048,0.56
4096,recency,0.05,18,279515,6.800652,898.432903,205.00,205,205,0.53
4096,recency,0.1,18,279515,6.124174,456.767104,410.00,410,410,0.53
4096,recency,0.2,18,279515,5.873621,355.534036,819.00,819,819,0.54
4096,recency,0.5,18,279515,5.348395,210.270616,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,18,279515,1.712600,5.543353,205.00,41,369,0.55
4096,pyramidkv,0.1,18,279515,1.705548,5.504400,410.00,51,769,0.55
4096,pyramidkv,0.2,18,279515,1.692260,5.431745,819.00,71,1567,0.56
4096,pyramidkv,0.5,18,279515,1.645897,5.185657,2048.00,133,3963,0.59
4096,normkv,0.05,18,279515,1.806960,6.091903,205.00,205,205,0.53
4096,normkv,0.1,18,279515,1.754867,5.782680,410.00,410,410,0.54
4096,normkv,0.2,18,279515,1.704242,5.497218,819.00,819,819,0.54
4096,normkv,0.5,18,279515,1.624774,5.077272,2048.00,2048,2048,0.56
4096,tova,0.05,18,279515,1.705958,5.506660,205.00,205,205,0.55
4096,tova,0.1,18,279515,1.680261,5.366959,410.00,410,410,0.55
4096,tova,0.2,18,279515,1.644228,5.177010,819.00,819,819,0.55
4096,tova,0.5,18,279515,1.622948,5.068007,2048.00,2048,2048,0.57
4096,random,0.05,18,279515,7.319669,1509.704547,205.00,205,205,0.53
4096,random,0.1,18,279515,8.010836,3013.434230,410.00,410,410,0.54
4096,random,0.2,18,279515,7.094238,1205.004140,819.00,819,819,0.54
4096,random,0.5,18,279515,5.572844,263.181406,2048.00,2048,2048,0.56
4096,full,1.0,18,279515,1.597963,4.942952,4096.00,4096,4096,0.59
4096,snapkv,0.05,19,281073,1.847222,6.342178,205.00,205,205,1.12
4096,snapkv,0.1,19,281073,1.836793,6.276378,410.00,410,410,0.56
4096,snapkv,0.2,19,281073,1.839415,6.292859,819.00,819,819,0.57
4096,snapkv,0.5,19,281073,1.841273,6.304559,2048.00,2048,2048,0.58
4096,sink_window,0.05,19,281073,1.930017,6.889628,205.00,205,205,0.54
4096,sink_window,0.1,19,281073,1.919345,6.816492,410.00,410,410,0.54
4096,sink_window,0.2,19,281073,1.915562,6.790752,819.00,819,819,0.54
4096,sink_window,0.5,19,281073,1.910684,6.757712,2048.00,2048,2048,0.56
4096,recency,0.05,19,281073,7.344500,1547.661042,205.00,205,205,0.53
4096,recency,0.1,19,281073,7.231445,1382.218140,410.00,410,410,0.54
4096,recency,0.2,19,281073,6.930440,1022.943924,819.00,819,819,0.54
4096,recency,0.5,19,281073,6.518683,677.685580,2048.00,2048,2048,0.56
4096,pyramidkv,0.05,19,281073,1.853392,6.381426,205.00,41,369,0.56
4096,pyramidkv,0.1,19,281073,1.844453,6.324639,410.00,51,769,0.56
4096,pyramidkv,0.2,19,281073,1.840843,6.301851,819.00,71,1567,0.57
4096,pyramidkv,0.5,19,281073,1.842552,6.312628,2048.00,133,3963,0.58
4096,normkv,0.05,19,281073,2.012018,7.478395,205.00,205,205,0.54
4096,normkv,0.1,19,281073,1.978241,7.230017,410.00,410,410,0.54
4096,normkv,0.2,19,281073,1.874999,6.520810,819.00,819,819,0.55
4096,normkv,0.5,19,281073,1.852416,6.375204,2048.00,2048,2048,0.56
4096,tova,0.05,19,281073,1.847248,6.342342,205.00,205,205,0.55
4096,tova,0.1,19,281073,1.843650,6.319566,410.00,410,410,0.55
4096,tova,0.2,19,281073,1.840505,6.299719,819.00,819,819,0.56
4096,tova,0.5,19,281073,1.847764,6.345614,2048.00,2048,2048,0.58
4096,random,0.05,19,281073,7.940411,2808.513487,205.00,205,205,0.54
4096,random,0.1,19,281073,7.900177,2697.759795,410.00,410,410,0.54
4096,random,0.2,19,281073,6.206889,496.155148,819.00,819,819,0.54
4096,random,0.5,19,281073,5.604491,271.643558,2048.00,2048,2048,0.56
4096,full,1.0,19,281073,1.845274,6.329833,4096.00,4096,4096,0.59
